doi,article,model,sample_size,study_type,model_type,auc,auc_ci,sens,sens_ci,spec,spec_ci,roc,roc_colour,roc_panel,exclude,from_rand_order
10.1001_jamaoto.2025.4694,1,1,278,development,diagnostic,0.867,yes,76,yes,80.09,yes,no,na,na,na,no
10.1001_jamaoto.2025.4694,1,2,278,development,diagnostic,0.86,yes,76.63,yes,76.6,yes,no,na,na,na,no
10.1001_jamaoto.2025.4694,1,3,278,development,diagnostic,0.9,yes,85.22,yes,86.97,yes,no,na,na,na,no
10.1001_jamaoto.2025.4694,1,4,278,development,diagnostic,0.84,yes,82.55,yes,75.59,yes,no,na,na,na,no
10.1001_jamaoto.2025.4694,1,5,278,development,diagnostic,0.83,yes,77.19,yes,73.12,yes,no,na,na,na,no
10.1001_jamaoto.2025.4694,1,6,278,development,diagnostic,0.87,yes,81.52,yes,80.73,yes,no,na,na,na,no
10.1001_jamaoto.2025.4694,1,7,278,development,diagnostic,0.92,yes,89.9,yes,83.74,yes,no,na,na,na,no
10.1001_jamaoto.2025.4694,1,8,278,development,diagnostic,0.59,yes,51.43,yes,65.71,yes,no,na,na,na,no
10.1001_jamaoto.2025.4694,1,9,278,development,diagnostic,0.62,yes,55.72,yes,68.57,yes,no,na,na,na,no
10.1001_jamaoto.2025.4694,1,10,278,development,diagnostic,0.61,yes,42.86,yes,78.57,yes,no,na,na,na,no
10.1001_jamaoto.2025.4694,1,11,278,development,diagnostic,0.6,yes,55.71,yes,65,yes,no,na,na,na,no
10.1001_jamaoto.2025.4694,1,12,278,development,diagnostic,0.6,yes,56.43,yes,62.86,yes,no,na,na,na,no
10.1001_jamaoto.2025.4694,1,13,278,development,diagnostic,0.6,yes,47.86,yes,71.43,yes,no,na,na,na,no
10.1001_jamaoto.2025.4694,1,14,278,development,diagnostic,0.6,yes,55,yes,64.29,yes,no,na,na,na,no
10.1002_1878-0261.70084,2,1,758,development,diagnostic,0.789,no,na,na,na,na,yes,blue,1,na,no
10.1002_1878-0261.70084,2,2,758,development,diagnostic,0.789,no,na,na,na,na,yes,blue,1,na,no
10.1002_1878-0261.70084,2,3,758,development,diagnostic,0.851,no,na,na,na,na,yes,blue,1,na,no
10.1002_1878-0261.70084,2,4,758,development,diagnostic,0.75,no,na,na,na,na,yes,blue,1,na,no
10.1002_1878-0261.70084,2,5,758,development,diagnostic,0.501,no,na,na,na,na,yes,grey,1,na,no
10.1002_1878-0261.70084,2,6,758,development,diagnostic,0.813,no,na,na,na,na,yes,blue,1,na,no
10.1002_1878-0261.70084,2,7,758,development,diagnostic,0.864,no,na,na,na,na,yes,blue,1,na,no
10.1002_1878-0261.70084,2,8,758,development,diagnostic,0.606,no,na,na,na,na,yes,grey,1,na,no
10.1002_1878-0261.70084,2,9,758,development,diagnostic,0.879,no,na,na,na,na,yes,blue,1,na,no
10.1002_1878-0261.70084,2,10,758,development,diagnostic,0.601,no,na,na,na,na,yes,grey,1,na,no
10.1002_1878-0261.70084,2,11,758,development,diagnostic,0.617,no,na,na,na,na,yes,grey,1,na,no
10.1002_1878-0261.70084,2,12,758,development,diagnostic,0.613,no,na,na,na,na,yes,grey,1,na,no
10.1002_1878-0261.70084,2,13,758,development,diagnostic,0.774,no,na,na,na,na,yes,blue,1,na,no
10.1002_1878-0261.70084,2,14,758,development,diagnostic,0.523,no,na,na,na,na,yes,grey,1,na,no
10.1002_1878-0261.70084,2,15,758,development,diagnostic,0.657,no,na,na,na,na,yes,grey,1,na,no
10.1002_1878-0261.70084,2,16,758,development,diagnostic,0.59,no,na,na,na,na,yes,grey,1,na,no
10.1002_1878-0261.70084,2,17,758,development,diagnostic,0.527,no,na,na,na,na,yes,grey,1,na,no
10.1002_1878-0261.70084,2,18,758,development,diagnostic,0.599,no,na,na,na,na,yes,grey,1,na,no
10.1002_1878-0261.70084,2,19,758,development,diagnostic,0.924,no,na,na,na,na,yes,blue,2,na,no
10.1002_1878-0261.70084,2,20,758,development,diagnostic,0.753,no,na,na,na,na,yes,blue,2,na,no
10.1002_1878-0261.70084,2,21,758,development,diagnostic,0.907,no,na,na,na,na,yes,blue,2,na,no
10.1002_1878-0261.70084,2,22,758,development,diagnostic,0.931,no,na,na,na,na,yes,blue,2,na,no
10.1002_1878-0261.70084,2,23,758,development,diagnostic,0.997,no,na,na,na,na,yes,blue,3,na,no
10.1002_1878-0261.70084,2,24,758,development,diagnostic,0.995,no,na,na,na,na,yes,blue,3,na,no
10.1002_ana.27260,3,1,7577,development,prognostic,0.94,yes,90,yes,89,yes,yes,W,1,na,no
10.1002_ana.27260,3,2,7577,development,prognostic,0.85,yes,94,yes,74,yes,yes,N1,1,na,no
10.1002_ana.27260,3,3,7577,development,prognostic,0.92,yes,92,yes,83,yes,yes,REM,1,na,no
10.1002_ana.27260,3,4,7577,development,prognostic,0.91,yes,88,yes,83,yes,yes,N2,1,na,no
10.1002_ana.27260,3,5,7577,development,prognostic,0.98,yes,94,yes,93,yes,yes,N3,1,na,no
10.1002_ana.27260,3,6,7577,development,prognostic,0.97,yes,78,yes,89,yes,yes,GRDA,1,na,no
10.1002_ana.27260,3,7,7577,development,prognostic,0.97,yes,86,yes,88,yes,yes,LRDA,1,na,no
10.1002_ana.27260,3,8,7577,development,prognostic,0.87,yes,75,yes,86,yes,yes,SZ,1,na,no
10.1002_ana.27260,3,9,7577,development,prognostic,0.99,yes,90,yes,94,yes,yes,GPD,1,na,no
10.1002_ana.27260,3,10,7577,development,prognostic,0.97,yes,88,yes,86,yes,yes,LPD,1,na,no
10.1002_ana.27260,3,11,7577,development,prognostic,0.94,yes,79,yes,99,yes,yes,BS,1,na,no
10.1002_ana.27291,4,1,235,development,diagnostic,0.97,yes,na,na,na,na,yes,black,1,na,no
10.1002_ana.27291,4,2,108,validation,diagnostic,0.96,yes,na,na,na,na,yes,orange,1,na,no
10.1002_ana.27291,4,3,235,development,diagnostic,0.99,yes,na,na,na,na,yes,black,2,na,no
10.1002_ana.27291,4,4,108,validation,diagnostic,0.95,yes,na,na,na,na,yes,orange,2,na,no
10.1002_ana.27291,4,5,235,development,diagnostic,0.97,yes,na,na,na,na,yes,black,3,na,no
10.1002_ana.27291,4,6,108,validation,diagnostic,0.92,yes,na,na,na,na,yes,orange,3,na,no
10.1002_ana.78066,5,1,501,validation,diagnostic,0.83,yes,na,na,na,na,yes,green,1A,na,no
10.1002_ana.78066,5,2,501,validation,diagnostic,0.91,yes,na,na,na,na,yes,green,1B,na,no
10.1002_ana.78066,5,3,501,validation,diagnostic,0.85,yes,na,na,na,na,yes,green,1C,na,no
10.1002_ana.78066,5,4,501,validation,diagnostic,0.64,yes,na,na,na,na,yes,blue,1D,na,no
10.1002_ana.78066,5,5,501,validation,diagnostic,0.83,yes,na,na,na,na,yes,blue,1E,na,no
10.1002_ana.78066,5,6,501,validation,diagnostic,0.69,yes,na,na,na,na,yes,blue,1F,na,no
10.1002_ana.78066,5,7,501,validation,diagnostic,0.83,yes,na,na,na,na,yes,purple,1G,na,no
10.1002_ana.78066,5,8,501,validation,diagnostic,0.92,yes,na,na,na,na,yes,purple,1H,na,no
10.1002_ana.78066,5,9,501,validation,diagnostic,0.85,yes,na,na,na,na,yes,purple,1I,na,no
10.1002_ana.78066,5,1,293,development,diagnostic,0.77,yes,na,na,na,na,yes,green,2A,na,no
10.1002_ana.78066,5,2,293,development,diagnostic,0.85,yes,na,na,na,na,yes,green,2B,na,no
10.1002_ana.78066,5,3,293,development,diagnostic,0.79,yes,na,na,na,na,yes,green,2C,na,no
10.1002_ana.78066,5,4,293,development,diagnostic,0.82,yes,na,na,na,na,yes,blue,2D,na,no
10.1002_ana.78066,5,5,293,development,diagnostic,0.94,yes,na,na,na,na,yes,blue,2E,na,no
10.1002_ana.78066,5,6,293,development,diagnostic,0.85,yes,na,na,na,na,yes,blue,2F,na,no
10.1002_ana.78066,5,7,293,development,diagnostic,0.9,yes,na,na,na,na,yes,purple,2G,na,no
10.1002_ana.78066,5,8,293,development,diagnostic,0.97,yes,na,na,na,na,yes,purple,2H,na,no
10.1002_ana.78066,5,9,293,development,diagnostic,0.91,yes,na,na,na,na,yes,purple,2I,na,no
10.1002_aur.70054,6,1,75105,development,diagnostic,0.997,yes,98.9,na,1,na,no,na,na,na,no
10.1002_aur.70054,6,2,75105,development,diagnostic,0.996,yes,98.1,na,1,na,no,na,na,na,no
10.1002_aur.70054,6,3,75105,development,diagnostic,0.999,yes,99.6,na,1,na,no,na,na,na,no
10.1002_bcp.70411,7,1,714,development,diagnostic,0.76,yes,68.1,na,73.5,na,yes,blue,a,na,no
10.1002_btm2.70029,8,1,99,development,diagnostic,0.76,yes,na,na,na,na,cnd,na,na,na,no
10.1002_btm2.70029,8,2,99,development,diagnostic,0.72,yes,na,na,na,na,cnd,na,na,na,no
10.1002_btm2.70029,8,3,99,development,diagnostic,0.69,yes,na,na,na,na,cnd,na,na,na,no
10.1002_btm2.70029,8,4,99,development,diagnostic,0.81,yes,na,na,na,na,cnd,na,na,na,no
10.1002_btm2.70029,8,5,99,development,diagnostic,0.73,yes,na,na,na,na,cnd,na,na,na,no
10.1002_btm2.70029,8,6,99,development,diagnostic,0.72,yes,na,na,na,na,cnd,na,na,na,no
10.1002_ccd.31498,9,1,52,validation,diagnostic,0.564,yes,na,na,na,na,yes,line,1,na,no
10.1002_ccd.31498,9,2,52,validation,diagnostic,0.876,yes,na,na,na,na,yes,dash,2,na,no
10.1002_ccd.31498,9,3,52,validation,diagnostic,0.804,yes,na,na,na,na,yes,dash,3,na,no
10.1002_ccd.31498,9,4,52,validation,diagnostic,0.854,yes,na,na,na,na,yes,dot,4,na,no
10.1002_ccd.31498,9,5,52,validation,diagnostic,0.767,yes,na,na,na,na,yes,dash,5,na,no
10.1002_ccd.31498,9,6,52,validation,diagnostic,0.544,yes,na,na,na,na,yes,dot,6,na,no
10.1002_ccd.31526,na,na,na,na,na,na,na,na,na,na,na,na,na,na,not prediction model study,no
10.1002_ccd.31532,10,1,294,development,diagnostic,0.861,yes,83.2,na,81.3,na,yes,blue,1,na,no
10.1002_ccd.31534,11,1,479,validation,diagnostic,0.86,yes,78.8,na,82.5,na,cnd,na,na,na,no
10.1002_ccd.31534,11,2,479,validation,diagnostic,0.86,yes,77.1,na,84.5,na,cnd,na,na,na,no
10.1002_ccd.31534,11,3,479,validation,diagnostic,0.86,yes,69.5,na,86.5,na,cnd,na,na,na,no
10.1002_ccd.31534,11,4,479,validation,diagnostic,0.87,yes,85,na,78.5,na,cnd,na,na,na,no
10.1002_ccd.31534,11,5,479,validation,diagnostic,0.87,yes,65,na,86.1,na,cnd,na,na,na,no
10.1002_ccd.31534,11,6,479,validation,diagnostic,0.85,yes,na,na,na,na,cnd,na,na,na,no
10.1002_ccd.31535,12,1,176,development,diagnostic,0.84,yes,62.7,na,98.4,na,yes,black,a,na,no
10.1002_ccd.31535,12,2,176,development,diagnostic,0.835,yes,78.4,na,86.4,na,yes,black,b,na,no
10.1002_ccd.31535,12,3,176,development,diagnostic,0.881,yes,82.4,na,83.2,na,yes,black,c,na,no
10.1002_ccd.31535,12,4,176,development,diagnostic,0.913,yes,84.3,na,88,na,yes,black,d,na,no
10.1002_ccd.70056,na,na,na,na,na,na,na,na,na,na,na,na,na,na,meta-analysis,no
10.1002_ccd.70150,13,1,81,development,prognostic,0.74,na,68,na,75,na,yes,blue,a,na,no
10.1002_ccd.70338,14,1,82,development,diagnostic,0.84,na,na,na,na,na,yes,blue,a,na,no
10.1002_ccd.70338,14,2,82,development,diagnostic,0.78,na,na,na,na,na,no,na,na,na,no
10.1002_ccd.70350,na,na,na,na,na,na,na,na,na,na,na,na,na,na,not required data,no
10.1002_ccs3.70047,na,na,na,na,na,na,na,na,na,na,na,na,na,na,animal study,no
10.1002_dad2.70041,15,1,68,validation,diagnostic,0.91,yes,88,yes,82,yes,yes,red,1,na,no
10.1002_dad2.70041,15,2,68,validation,diagnostic,0.87,yes,82,yes,82,yes,no,na,na,na,no
10.1002_dad2.70041,15,3,68,validation,diagnostic,0.82,yes,73,yes,64,yes,no,na,na,na,no
10.1002_dad2.70041,15,4,68,validation,diagnostic,0.72,yes,57,yes,36,yes,yes,blue,1,na,no
10.1002_dad2.70041,15,5,68,validation,diagnostic,0.71,yes,56,yes,55,yes,yes,orange,1,na,no
10.1002_dad2.70041,15,6,68,validation,diagnostic,0.84,yes,67,yes,71,yes,yes,red,2,na,no
10.1002_dad2.70041,15,7,68,validation,diagnostic,0.83,yes,73,yes,71,yes,no,na,na,na,no
10.1002_dad2.70041,15,8,68,validation,diagnostic,0.8,yes,65,yes,65,yes,no,na,na,na,no
10.1002_dad2.70041,15,9,68,validation,diagnostic,0.58,yes,28,yes,32,yes,yes,blue,2,na,no
10.1002_dad2.70041,15,10,68,validation,diagnostic,0.75,yes,58,yes,60,yes,yes,orange,2,na,no
10.1002_dad2.70116,16,1,187,development,diagnostic,0.92,yes,86.29,yes,89.81,yes,yes,orange,1,na,no
10.1002_dad2.70229,17,1,1030,validation,prognostic,0.56,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,2,1030,validation,prognostic,0.76,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,3,1030,validation,prognostic,0.71,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,4,1030,validation,prognostic,0.72,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,5,1030,validation,prognostic,0.64,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,6,1030,validation,prognostic,0.74,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,7,1030,validation,prognostic,0.75,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,8,1030,validation,prognostic,0.71,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,9,1030,validation,prognostic,0.76,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,10,1030,validation,prognostic,0.76,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,11,1030,validation,prognostic,0.77,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,12,1030,validation,prognostic,0.64,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,13,1030,validation,prognostic,0.86,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,14,1030,validation,prognostic,0.81,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,15,1030,validation,prognostic,0.84,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,16,1030,validation,prognostic,0.72,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,17,1030,validation,prognostic,0.85,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,18,1030,validation,prognostic,0.81,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,19,1030,validation,prognostic,0.87,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,20,1030,validation,prognostic,0.81,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,21,1030,validation,prognostic,0.87,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,22,1030,validation,prognostic,0.87,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,23,1030,validation,prognostic,0.54,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,24,1030,validation,prognostic,0.77,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,25,1030,validation,prognostic,0.68,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,26,1030,validation,prognostic,0.71,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,27,1030,validation,prognostic,0.59,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,28,1030,validation,prognostic,0.75,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,29,1030,validation,prognostic,0.77,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,30,1030,validation,prognostic,0.81,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,31,1030,validation,prognostic,0.79,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,32,1030,validation,prognostic,0.8,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,33,1030,validation,prognostic,0.81,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,34,1030,validation,prognostic,0.52,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,35,1030,validation,prognostic,0.78,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,36,1030,validation,prognostic,0.69,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,37,1030,validation,prognostic,0.76,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,38,1030,validation,prognostic,0.6,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,39,1030,validation,prognostic,0.69,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,40,1030,validation,prognostic,0.8,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,41,1030,validation,prognostic,0.75,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,42,1030,validation,prognostic,0.75,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,43,1030,validation,prognostic,0.75,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,44,1030,validation,prognostic,0.74,yes,na,na,na,na,cnd,na,na,na,no
10.1002_dad2.70229,17,45,1030,validation,prognostic,0.75,yes,na,na,na,na,cnd,na,na,na,no
10.1002_ece3.70908,na,na,na,na,na,na,na,na,na,na,na,na,na,na,not human study,no
10.1002_ejhf.3693,18,1,50,development,diagnostic,0.851,na,79.4,na,78.6,na,yes,blue,1,na,no
10.1002_fsn3.70837,19,1,24235,development,,0.89,na,86,na,88,na,yes,blue,1,na,no
10.1002_fsn3.70837,19,2,24235,development,,0.96,na,92,na,90,na,yes,orange,1,na,no
10.1002_fsn3.70837,19,3,24235,development,,0.83,na,80,na,82,na,yes,green,1,na,no
10.1002_fsn3.70837,19,4,24235,development,,0.89,na,78,na,80,na,yes,red,1,na,no
10.1002_fsn3.70837,19,5,24235,development,,0.9,na,83,na,81,na,yes,purple,1,na,no
10.1002_fsn3.70837,19,6,24235,development,,0.85,na,75,na,77,na,yes,brown,1,na,no
10.1002_fsn3.70837,19,7,24235,development,,0.77,na,68,na,70,na,yes,pink,1,na,no
10.1002_fsn3.70837,19,8,24235,development,,0.79,na,70,na,72,na,yes,grey,1,na,no
10.1002_hed.28072,na,na,na,na,na,na,na,na,na,na,na,na,na,na,not prediction model study,no
10.1002_hed.28085,20,1,886,validation,prognostic,0.53,yes,na,na,na,na,na,na,na,na,no
10.1002_hed.28085,20,2,886,validation,prognostic,0.62,yes,na,na,na,na,na,na,na,na,no
10.1002_hed.28085,20,3,886,validation,prognostic,0.57,yes,na,na,na,na,na,na,na,na,no
10.1002_hed.28085,20,4,886,validation,prognostic,0.63,yes,na,na,na,na,na,na,na,na,no
10.1002_hed.28085,20,5,886,validation,prognostic,0.63,yes,na,na,na,na,na,na,na,na,no
10.1002_hed.28085,20,6,886,validation,prognostic,0.68,yes,na,na,na,na,na,na,na,na,no
10.1002_hed.28085,20,7,886,validation,prognostic,0.65,yes,na,na,na,na,na,na,na,na,no
10.1002_hed.28085,20,8,886,validation,prognostic,0.66,yes,na,na,na,na,na,na,na,na,no
10.1002_hed.28085,20,9,886,validation,prognostic,0.72,yes,na,na,na,na,na,na,na,na,no
10.1002_hed.28172,na,na,na,na,na,na,na,na,na,na,na,na,na,na,not required data,no
10.1002_hed.28189,21,1,75,development,diagnostic,0.753,na,0.75,na,0.8,na,na,na,na,na,no
10.1002_hed.28189,21,2,75,development,diagnostic,0.753,na,0.667,na,0.6,na,na,na,na,na,no
10.1002_hed.28189,21,3,75,development,diagnostic,0.753,na,0.72,na,0.72,na,na,na,na,na,no
10.1002_ijgo.70159,22,1,94,development,diagnostic,0.71,na,52,na,76,na,na,na,na,na,no
10.1002_ijgo.70159,22,2,94,development,diagnostic,0.87,na,77,na,93,na,na,na,na,na,no
10.1002_ijgo.70159,22,3,94,development,diagnostic,0.74,na,46,na,84,na,na,na,na,na,no
10.1002_ijgo.70159,22,4,94,development,diagnostic,0.87,na,88,na,72,na,na,na,na,na,no
10.1002_ijgo.70159,22,5,94,development,diagnostic,0.73,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70159,22,6,94,development,diagnostic,0.94,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70159,22,7,94,development,diagnostic,0.84,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70159,22,8,94,development,diagnostic,0.94,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70159,22,9,94,development,diagnostic,0.91,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70159,22,10,94,development,diagnostic,0.98,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70159,22,11,94,development,diagnostic,0.93,na,na,na,na,na,yes,yellow,1,na,no
10.1002_ijgo.70159,22,12,94,development,diagnostic,0.98,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70159,22,13,94,development,diagnostic,0.68,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70159,22,14,94,development,diagnostic,0.7,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70159,22,15,94,development,diagnostic,0.68,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70159,22,16,94,development,diagnostic,0.66,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70159,22,17,94,development,diagnostic,0.73,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70159,22,18,94,development,diagnostic,0.87,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70159,22,19,94,development,diagnostic,0.78,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70159,22,20,94,development,diagnostic,0.75,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70196,23,1,333,development,prognostic,0.774,yes,na,na,na,na,cnd,na,na,na,no
10.1002_ijgo.70196,23,2,333,development,prognostic,0.744,yes,na,na,na,na,cnd,na,na,na,no
10.1002_ijgo.70196,23,3,333,development,prognostic,0.7,yes,na,na,na,na,cnd,na,na,na,no
10.1002_ijgo.70196,23,4,333,development,prognostic,0.677,yes,na,na,na,na,cnd,na,na,na,no
10.1002_ijgo.70196,23,5,333,development,prognostic,0.768,yes,na,na,na,na,cnd,na,na,na,no
10.1002_ijgo.70196,23,6,333,development,prognostic,0.754,yes,na,na,na,na,cnd,na,na,na,no
10.1002_ijgo.70196,23,7,163,development,prognostic,0.685,yes,na,na,na,na,cnd,na,na,na,no
10.1002_ijgo.70234,24,1,261632,development,prognostic,0.92,na,90,na,92,na,na,na,na,na,no
10.1002_ijgo.70408,25,1,128,development,diagnostic,0.785,yes,81.6,na,66.7,na,yes,blue,1,na,no
10.1002_ijgo.70408,25,2,128,development,diagnostic,0.683,yes,85.7,na,51.7,na,yes,blue,2,na,no
10.1002_ijgo.70408,25,3,128,development,diagnostic,0.574,yes,67.3,na,53.3,na,yes,green,1,na,no
10.1002_ijgo.70408,25,4,128,development,diagnostic,0.576,yes,94.3,na,27.6,na,yes,green,2,na,no
10.1002_ijgo.70609,26,1,283,development,prognostic,0.861,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70609,26,2,283,development,prognostic,0.902,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70609,26,3,283,development,prognostic,0.855,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70609,26,4,283,development,prognostic,0.898,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70609,26,5,283,development,prognostic,0.903,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70609,26,6,283,development,prognostic,0.833,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70609,26,7,283,development,prognostic,0.889,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70609,26,8,283,development,prognostic,0.842,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70609,26,9,283,development,prognostic,0.884,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70609,26,10,283,development,prognostic,0.877,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70609,26,11,283,development,prognostic,0.88,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70609,26,12,283,development,prognostic,0.85,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70609,26,13,283,development,prognostic,0.82,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70609,26,14,283,development,prognostic,0.81,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70609,26,15,283,development,prognostic,0.79,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70609,26,16,283,development,prognostic,0.88,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70609,26,17,283,development,prognostic,0.86,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70609,26,18,283,development,prognostic,0.83,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70609,26,19,283,development,prognostic,0.83,na,na,na,na,na,na,na,na,na,no
10.1002_ijgo.70609,26,20,283,development,prognostic,0.81,na,na,na,na,na,na,na,na,na,no
10.1002_jcla.25159,27,1,703,development,diagnostic,0.792,na,83.4,na,69,na,na,na,na,na,no
10.1002_jcla.25159,27,2,703,development,diagnostic,0.8,na,83.3,na,69.4,na,na,na,na,na,no
10.1002_jcla.25159,27,3,703,development,diagnostic,0.913,na,88.1,na,76.5,na,na,na,na,na,no
10.1002_jcla.25159,27,4,703,development,diagnostic,0.709,na,82.8,na,75,na,na,na,na,na,no
10.1002_jcla.25159,27,5,703,development,diagnostic,0.905,na,81.5,na,95,na,na,na,na,na,no
10.1002_jcla.25159,27,6,703,development,diagnostic,0.827,na,94.1,na,80.5,na,na,na,na,na,no
10.1002_jcla.25159,27,7,703,development,diagnostic,0.805,na,91.7,na,70.8,na,na,na,na,na,no
10.1002_jcla.25159,27,8,703,development,diagnostic,0.988,na,97,na,97.1,na,na,na,na,na,no
10.1002_jcla.25159,27,9,703,development,diagnostic,0.789,na,100,na,75,na,na,na,na,na,no
10.1002_jcla.25159,27,10,703,development,diagnostic,0.812,na,85.2,na,83.3,na,na,na,na,na,no
10.1002_jcla.70030,na,na,na,na,na,na,na,na,na,na,na,na,na,na,not required data,no
10.1002_jhm.70012,28,1,871,validation,prognostic,0.71,yes,0.67,yes,0.69,yes,yes,blue,1,na,no
10.1002_jhm.70061,29,1,1294834,validation,prognostic,0.738,yes,na,na,na,na,yes,blue,1,na,no
10.1002_jmri.29819,30,1,279,validation,diagnostic,0.88,yes,75,yes,50,yes,na,na,na,na,no
10.1002_jmri.29819,30,2,279,validation,diagnostic,0.91,yes,81,yes,1,yes,na,na,na,na,no
10.1002_jmri.29819,30,3,473,validation,diagnostic,0.56,yes,75,yes,56,yes,na,na,na,na,no
10.1002_jmri.29819,30,4,473,validation,diagnostic,0.48,yes,72,yes,22,yes,na,na,na,na,no
10.1002_jmri.29819,30,5,235,validation,diagnostic,0.62,yes,84,yes,30,yes,na,na,na,na,no
10.1002_jmri.29819,30,6,235,validation,diagnostic,0.54,yes,79,yes,30,yes,na,na,na,na,no
10.1002_jmri.29819,30,7,99,validation,diagnostic,0.69,yes,78,yes,45,yes,yes,blue,1,na,no
10.1002_jmri.29819,30,8,99,validation,diagnostic,0.64,yes,77,yes,51,yes,yes,blue,2,na,no
